Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.74796295,,,19.62220764,,,32.77920532,,
Colombia,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.32624817,,,42.42903519,,,49.63373566,,
Colombia,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93574905,,,44.42184067,,,49.44697189,,
Colombia,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.35456085,,,33.95365906,,,42.47443008,,
Colombia,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.48348999,,,48.73325348,,,52.89040375,,
Colombia,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.83921051,,,24.39453697,,,35.01956558,,
Colombia,Domestic credit to private sector (% of GDP),22.94862544,24.27270635,24.32805446,22.59135449,20.5169986,20.64211083,21.2949444,21.56820979,23.52783671,25.61399112,25.80215112,23.70193603,21.75314059,19.00353677,29.61840538,29.7866248,28.59488605,27.36132196,27.80809401,27.19737352,30.46462293,32.82226458,34.17445575,36.73227494,37.32248539,35.62752083,,25.48998188,23.22072451,,25.91059165,23.40430918,25.24216003,28.67135265,31.07361273,33.66342958,35.32348263,36.47584514,35.21855052,31.65418344,20.94747439,24.24943065,25.28959512,24.87950683,27.27710874,29.54638479,33.65221737,37.95166621,38.07584878,40.19286917,43.84270306,44.84705417,48.80243618,49.77590486,52.26069144,46.9053936,47.05419781,49.820414,50.03913974,
Colombia,Domestic credit provided by financial sector (% of GDP),27.16222936,28.65783505,31.54752158,28.89340731,26.97715601,28.8354715,27.71099134,28.37735492,29.49372824,30.95374481,30.29796336,28.7569121,26.19479574,22.88081921,33.82550002,34.0568441,31.81374115,30.16232583,30.38877961,27.27888312,30.8446423,33.60641889,37.04543871,41.51938829,45.69466139,42.50277342,,30.83145068,29.64154673,,30.67988732,28.02709309,29.24812498,31.41088537,34.66801096,37.20728507,38.75932046,40.80548693,42.45686932,41.44048507,30.38358428,35.10298872,30.88890665,29.90277324,30.94313554,32.15936685,34.1727744,35.08997367,35.95700031,37.46245565,39.91092424,41.21469263,43.93819381,44.94216957,47.24110315,52.35108452,53.17172458,56.33915652,55.40799375,
Colombia,Claims on other sectors of the domestic economy (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.76773386,28.6771296,27.75236406,30.04245752,31.78448022,35.69230879,39.85411664,39.90240596,43.20760983,47.2949278,48.09288242,51.64482589,52.77509981,55.39744966,,,,,
Colombia,"Claims on central government, etc. (% GDP)",4.213603921,4.385128694,7.219467122,6.30205282,6.460157402,8.193360667,6.41604694,6.809145129,5.965891537,5.339753688,4.495812244,5.054976072,4.441655152,3.877282448,4.100699787,4.161112592,3.125293554,2.728381113,2.327905731,-0.057367955,0.23481284,0.570463689,2.656431071,4.274955577,7.936012803,6.432048439,,3.744171847,4.925716976,,0.391632636,-0.50336338,-0.721355589,-0.553263174,-0.578385083,-0.788378759,-0.76529577,-0.562407216,0.750599296,2.339970281,3.207294952,10.69140227,8.837897394,12.95317657,15.19178689,18.19082403,16.44021959,13.15235384,16.09545071,19.15369256,18.9045632,17.23799679,17.75814531,16.73752012,15.03276365,1.918416384,2.042757895,2.720004478,2.712399676,
Colombia,"Risk premium on lending (lending rate minus treasury bill rate, %)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,Real interest rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,9.030350639,14.36632376,11.6920578,14.71900956,-4.652171319,15.84381454,11.91444584,8.789209925,15.0443625,20.08106901,21.49779219,14.87875352,23.93081159,15.08534499,-11.13795592,13.33248084,9.775204901,7.823797978,7.270509662,9.564851528,6.721654902,9.751511576,8.756328845,8.406683772,5.436534454,4.93347075,8.588000967,8.289899638,8.609917568,8.785520785,9.032095057,8.15846835,8.145649541,
Colombia,"Interest rate spread (lending rate minus deposit rate, %)",,,,,,,,,,,,,,,,,,,,,,,,,,,9.471666667,10.31166667,9.2275,9.310833333,8.808333333,9.903333333,10.6075,9.978333333,11.04916667,10.37916667,10.8425,10.09583333,9.655833333,8.2875,6.64,8.285,7.388464997,7.383767812,7.284723384,7.546563104,6.618701486,7.36793805,7.434543112,6.86229118,5.719629607,6.95603385,7.229206366,6.815568606,6.777927888,6.870748075,7.861999218,7.696431433,7.406325957,
Colombia,Lending interest rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,40.83333333,41.10166667,42.68666667,43.03833333,45.24916667,47.12833333,37.27916667,35.81416667,40.465,42.7175,41.9925,34.22416667,42.23916667,29.6125,18.78666667,20.72,16.32679833,15.18710115,15.08305672,14.56083333,12.89391308,15.3818501,17.17562314,13.0080746,9.381489937,11.21991845,12.5850402,10.98558617,10.86733504,11.44998726,14.64543181,13.68583032,12.11487774,
Colombia,Deposit interest rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,31.36166667,30.79,33.45916667,33.7275,36.44083333,37.225,26.67166667,25.83583333,29.41583333,32.33833333,31.15,24.12833333,32.58333333,21.325,12.14666667,12.435,8.938333333,7.803333333,7.798333333,7.014270229,6.275211599,8.013912051,9.741080032,6.145783423,3.66186033,4.263884597,5.355833839,4.170017565,4.08940715,4.579239182,6.783432593,5.989398886,4.708551788,
Colombia,Wholesale price index (2010 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,"Inflation, consumer prices (annual %)",5.814076282,8.283190456,4.697093951,26.35543553,17.07243522,7.590683669,16.72816827,8.328191364,7.447538783,6.98166308,6.908622758,12.05673759,12.02531646,22.59887006,22.58064516,25.18796992,18.91891892,34.09090909,17.51412429,24.19871795,26.58064516,27.52293578,24.70023981,19.48717949,16.36266094,23.97418165,18.85459279,23.31038798,28.14006597,25.86138614,29.13782253,30.34844055,27.0305636,22.44132146,22.84718466,20.8971286,20.79708679,18.46256908,18.68125654,10.87339782,9.222570802,7.969702931,6.351925074,7.130741686,5.901261815,5.051420287,4.292450118,5.545141282,6.998550403,4.201044769,2.271183264,3.417589591,3.167325603,2.018098479,2.897818744,4.990234275,7.514293228,4.312141032,3.240234138,
Colombia,Consumer price index (2010 = 100),0.057595104,0.062365816,0.065295197,0.082504031,0.096589478,0.10392128,0.121305407,0.131407953,0.141194611,0.151052343,0.16148798,0.180958162,0.202718954,0.248531147,0.304651083,0.381386506,0.45354071,0.608156861,0.714670209,0.887611238,1.123544031,1.432776333,1.786675524,2.13484819,2.484166161,3.079724669,3.660394214,4.513646307,5.783789356,7.279557454,9.400661986,12.2536163,15.56583785,19.05901756,23.41346649,28.3062087,34.19307549,40.50599567,48.07302464,53.30019585,58.21584415,62.85547398,66.8480066,71.61476527,75.84094007,79.6719847,83.0918649,87.6994262,93.83711475,97.77925395,100,103.4175896,106.6931614,108.8463345,112.0005039,117.5895915,126.4256182,131.8772691,136.1504014,
Colombia,Broad money growth (annual %),,23.2345408,19.34382423,15.46212215,17.97026503,14.91324201,14.63879838,19.91681109,16.24465256,21.64810026,15.36731941,10.64847626,26.95596477,31.51203269,45.20850117,34.7965074,40.63207408,35.19803774,26.66683847,24.90122437,48.13947276,38.30375855,25.53382976,29.11102357,23.42326698,23.42857506,,,14.68988671,,,32.84109282,39.03227902,39.01003419,45.73487109,28.23285801,21.02796209,23.88114715,11.3581981,11.8974582,3.648449343,19.58573289,4.607505324,10.52539587,19.28877531,17.63347858,17.94958855,17.39225121,18.48197928,8.055885805,11.45766259,18.92381704,16.07160807,13.73479383,9.190896696,11.42099599,7.186568065,6.789771089,5.107176039,
Colombia,Broad money to total reserves ratio,4.807712715,7.162455692,13.68357983,11.83717012,11.6769539,12.46755048,13.85425445,14.33411077,6.890490657,6.385423139,7.383490201,7.622892876,5.381333216,3.919331154,5.683378275,5.215865468,3.203358084,2.595449528,2.237378632,1.434234135,1.485690035,1.898777955,2.197725989,3.680505307,6.988801202,4.965682028,,2.85100536,2.448342827,,2.36999872,1.77830597,1.990229684,2.349968373,3.237640428,3.604165293,3.266825639,3.687928372,3.71623591,3.645476622,2.863767015,2.733220315,2.480188438,2.368979452,2.495650602,3.009844641,3.380405958,3.321827566,3.679419673,3.433786195,3.872077458,4.164014598,4.285527441,4.017609,3.776006968,3.110599862,2.996460294,3.244104792,3.350950625,
Colombia,Broad money (% of GDP),20.43616596,22.14259886,23.50639781,21.32542992,20.36818991,20.80247322,19.68342771,20.47003692,20.70812136,21.89334813,21.25512172,20.03066343,20.90668411,21.44020398,23.48224478,25.18957908,26.9615045,27.09666787,27.02171664,25.82029025,28.79579262,31.71815432,31.61340777,33.37463251,32.62114866,31.26952447,,26.77753567,23.10113893,,24.11663869,24.72969354,26.93983743,28.46435723,32.10822014,32.92964638,33.41472135,34.25344863,33.04601338,34.27402634,25.82000057,28.50914711,27.45559255,27.33453943,28.85464606,31.00329886,32.37418644,33.83313547,36.0323103,36.90484111,37.99778568,39.71054555,42.78629605,45.40726042,46.37815885,48.99143708,48.91995836,49.03887369,48.47319022,
Colombia,Broad money (current LCU),5466000000,6736000000,8039000000,9282000000,10950000000,12583000000,14425000000,17298000000,20108000000,24461000000,28220000000,31225000000,39642000000,52134000000,75703000000,1.02E+11,1.44E+11,1.94E+11,2.46E+11,3.07E+11,4.55E+11,6.29E+11,7.89E+11,1.02E+12,1.26E+12,1.55E+12,,2.36E+12,2.71E+12,,5.80E+12,7.70E+12,1.07E+13,1.49E+13,2.17E+13,2.78E+13,3.37E+13,4.17E+13,4.64E+13,5.19E+13,5.38E+13,6.44E+13,6.74E+13,7.44E+13,8.88E+13,1.04E+14,1.23E+14,1.45E+14,1.71E+14,1.85E+14,2.06E+14,2.45E+14,2.85E+14,3.24E+14,3.54E+14,3.94E+14,4.23E+14,4.51E+14,4.74E+14,
Colombia,Claims on private sector (annual growth as % of broad money),,22.79546286,13.89548694,18.82074885,12.8959276,13.29680365,24.79535882,18.16291161,26.70828998,28.70499304,23.05302318,9.53579022,13.76781425,12.5170274,94.51797292,33.26552448,30.90205302,30.46032277,29.37635295,28.65246034,51.39140463,37.32272174,32.22250314,33.99904494,31.15047773,26.21873962,,,20.09192711,,,18.28284101,35.63031759,46.32266383,40.31171869,34.31256802,25.71315028,26.20633812,12.19110112,-3.230054669,-8.26737128,10.76157996,5.164492762,6.827188749,14.66928696,9.655144822,26.22481062,21.66141206,12.71141657,0.817860925,13.63640101,19.56923959,14.32498024,10.66249895,12.77723813,15.28756589,7.356550276,12.30560125,6.908997601,
Colombia,Net foreign assets (current LCU),52000000,-120000000,-828000000,-1132000000,-1242000000,-840000000,-1482000000,-1646000000,-1956000000,-2177000000,-2691000000,-5011000000,-2071000000,2207000000,-10198000000,-7951000000,10441000000,41619000000,64368071237,1.20E+11,1.76E+11,2.05E+11,1.82E+11,94164620826,-44655185472,21000891479,,5.91E+11,5.47E+11,,1.22E+12,2.82E+12,3.76E+12,3.70E+12,3.28E+12,3.66E+12,4.36E+12,5.97E+12,6.36E+12,9.24E+12,1.53E+13,1.86E+13,2.55E+13,2.81E+13,2.36E+13,2.98E+13,3.52E+13,3.97E+13,4.98E+13,4.86E+13,4.43E+13,4.94E+13,5.31E+13,6.78E+13,9.28E+13,1.32E+14,1.31E+14,1.28E+14,1.31E+14,
Colombia,Net domestic credit (current LCU),7265000000,8718000000,10789000000,12576000000,14503000000,17442000000,20308000000,23980000000,28639000000,34584000000,40226000000,44828000000,49669000000,55637000000,1.09E+11,1.38E+11,1.69E+11,2.16E+11,2.76E+11,3.24E+11,4.87E+11,6.66E+11,9.25E+11,1.27E+12,1.76E+12,2.11E+12,,2.72E+12,3.48E+12,,7.37E+12,8.73E+12,1.16E+13,1.64E+13,2.34E+13,3.14E+13,3.90E+13,4.97E+13,5.96E+13,6.28E+13,6.34E+13,7.93E+13,7.58E+13,8.14E+13,9.52E+13,1.08E+14,1.30E+14,1.50E+14,1.71E+14,1.88E+14,2.17E+14,2.55E+14,2.93E+14,3.21E+14,3.60E+14,4.21E+14,4.59E+14,5.18E+14,5.42E+14,
Colombia,Claims on other sectors of the domestic economy (annual growth as % of broad money),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.873711454,-4.811588256,15.76181798,8.087338732,27.98839191,23.0808116,11.97776603,2.657979378,16.22352699,19.08340617,14.20141721,10.9322821,13.57928162,17.27081709,9.08483606,12.24848286,4.922757558,
Colombia,Claims on central government (annual growth as % of broad money),,3.787047201,16.84976247,3.408384127,7.864684335,13.543379,-2.018596519,7.292894281,0.225459591,0.860354088,0.012264421,6.771793055,1.735788631,2.537712527,7.273564277,4.804301018,-0.21755108,2.021490091,0.84321204,-8.892451548,1.430172403,1.672006914,8.749894657,8.134964616,17.21718776,1.061076481,,,10.47212415,,,-4.327839773,-1.68734169,-0.024291347,-0.681506573,-1.268700769,-0.377766989,0.256291245,4.171263194,5.368132589,6.047706649,15.33240697,-14.31393022,13.2164953,2.76547559,6.694555431,-7.214822926,-6.883279741,2.541763399,7.239586113,-0.665069864,-0.689888189,1.207307088,-1.054646281,-1.33243774,-0.069660246,0.559985503,1.7475179,0.334821348,
Colombia,Total reserves minus gold (current US$),92000000,52000000,28000000,25000000,46000000,61000000,52000000,52000000,142000000,195000000,189060000,188044025.8,309043483,516155317.1,431089034.8,474665894.1,1100828618,1747252952,2366441387,3843764040,4830827437,4740513188,3861409077,1900925876,1364068615,1595010984,2695823615,3086138773,3247772658,3616143244,4627510136,6533355219,7746326825,7930418098,7990533504,8348714143,9844969380,9802634821,8651058309,8007902589,8915988110,10153666185,10732388355,10783866157,13393796155,14787009123,15296233306,20767267612,23478813399,24747664966,27766243374,31386030251,36444016600,42757937972,46408086548,46103762878,45961564720,46699124664,47358571768,
Colombia,Total reserves in months of imports,,,,,,,,,2.188880652,2.428035865,1.844704629,1.660601545,2.779866841,4.037241469,2.609054165,3.162581575,5.65919628,7.688694739,8.61376808,13.36914111,12.4669698,10.1064284,8.205693874,5.796974486,3.048687618,3.829239008,5.954062226,5.328247944,5.422376392,5.322495054,6.143243074,9.283468056,9.013244481,7.024121477,6.062185866,5.55385499,6.210065509,5.504975626,5.263538803,6.214337898,6.114157233,6.351524021,6.88248822,6.390685163,6.546157092,5.650059371,4.859893531,5.279139905,4.989880709,6.073227199,5.527791345,4.694127638,5.039568053,5.864158147,6.076669871,7.44772037,8.5553608,8.014448066,7.111926119,
Colombia,Total reserves (% of total external debt),,,,,,,,,,,,7.795949397,11.36312352,16.96238179,14.54039974,16.07724655,31.31168328,38.84937149,53.14576743,83.04598861,90.7247805,68.10354203,53.28332094,30.17313461,14.5469748,15.18068234,22.33904806,19.81930563,21.49302026,22.61954939,27.96204378,39.33944163,45.02989488,41.85827625,36.46644733,33.34496919,34.02659837,30.69159919,26.19310934,23.25421598,26.23381188,27.97844188,32.29299934,29.25778217,35.40186923,39.88164049,40.26138993,47.56899642,50.62040087,46.79381306,43.76439896,41.75706643,46.55730709,46.22295907,44.43185298,40.32601568,37.86258595,37.05206839,35.48812905,
Colombia,"Total reserves (includes gold, current US$)",171352400,140367100,85129030,87126680,104193840,96120000,77125660,83187200,179123400,221153600,207221820,205496025.8,336885583,564310567.1,511097534.8,632587394.1,1291230368,2032781402,2809627387,5030068040,6473763937,6078498188,5605396377,3512000376,1785514715,2197344984,3481141715,3416294973,3699868158,3862357244,4868520136,6838512019,7907619825,8048472525,8102672454,8451976393,9938020380,9906526425,8753946806,8103046539,9005870485,10244081685,10844467605,10920223457,13536934555,14954554923,15437167996,20951442987,23670593274,24987458716,28076156124,31895547051,36997795800,43158795572,46809443348,46222893469,46173772893,47131104747,47887623364,
Colombia,Bank liquid reserves to bank assets ratio (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.349311282,5.927355718,6.764155095,6.686325809,7.125838114,5.771301818,6.926243002,7.956288375,8.623417561,7.791056527,7.62142509,7.895374354,8.060873116,6.670060739,6.5852169,6.203970328,5.697404355,6.087427254,
Colombia,Domestic credit to private sector by banks (% of GDP),20.54085177,21.76128332,22.46836183,21.41733007,19.05123297,19.09469647,18.78692775,19.55765408,21.43828139,22.73915223,22.79916847,21.94103383,19.92627127,17.54564896,28.93164673,28.96017852,28.03577132,26.85030914,27.31605839,26.67012669,30.12627206,32.42514398,33.76457275,36.26995122,36.98023951,34.75776614,,25.0156951,22.66146226,,25.89078322,23.39242376,25.23083379,28.65949154,30.99631702,33.5667919,35.21840018,36.37044524,34.83502476,31.29700986,20.75678494,21.81215477,21.43468074,20.9980373,22.14510938,22.77245726,27.35881769,30.60278136,31.37329812,30.01578244,32.37617717,34.9825778,37.75578251,39.48100861,42.35822862,46.88513959,47.03503408,49.80230269,50.02513358,
Colombia,"Depositors with commercial banks (per 1,000 adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.509508,1024.377276,1087.804302,1156.57198,1209.115649,1291.538973,1371.110417,1397.786228,1486.159236,1549.286388,
Colombia,"Borrowers from commercial banks (per 1,000 adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7096438,113.5270733,136.8566505,149.1187004,157.1993747,164.2492252,167.6563958,186.3226177,200.3179779,212.0199108,219.597751,234.0547511,238.768714,239.8224835,243.226265,
Colombia,"Commercial bank branches (per 100,000 adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8091572,13.76622325,13.62971715,14.61485555,14.92833685,15.56833749,15.57666884,16.14533548,15.92011805,15.358346,14.86255916,
Colombia,Bank capital to assets ratio (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.97762127,13.26446433,12.92589482,12.61654946,14.24407808,14.24544462,14.29934195,14.71615329,14.76152348,14.88041408,14.06289487,16.19459096,16.08328454,16.60264982,
Colombia,"Automated teller machines (ATMs) (per 100,000 adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8769148,26.80912331,28.27194173,34.53542612,32.18874637,35.77266435,39.27688834,40.78378495,41.1818619,41.53086131,41.98090434,42.3414073,
Colombia,Bank nonperforming loans to total gross loans (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74843383,2.659818483,3.229293275,3.932178286,4.012838351,2.863376564,2.495543848,2.758441266,2.771992666,2.915260841,2.847672788,3.124536536,4.179781455,4.400375474,
Colombia,Market capitalization of listed domestic companies (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78473342,34.86840425,49.56370908,36.28970592,60.44020015,72.87629535,60.18630558,70.72837321,53.07959515,38.50459548,29.28817568,36.70772208,38.96124919,31.36967483,
Colombia,Market capitalization of listed domestic companies (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50500810000,56204320000,1.02E+11,87716200000,1.41E+11,2.09E+11,2.01E+11,2.62E+11,2.03E+11,1.47E+11,85955450000,1.04E+11,1.21E+11,1.04E+11,
Colombia,S&P Global Equity Indices (annual % change),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.900000095,30.36870003,-46.77059937,-19.70000076,-43.76772308,25.19194794,9.729999542,27.27000046,115.3899994,108.0565572,12.65763968,12.73623935,,75.72171604,44.05826764,-12.00377844,29.14243343,-17.84169651,-19.79664302,-41.04159071,22.69754609,11.87522644,-19.30535434,
Colombia,"Personal remittances, received (% of GDP)",,,,,,,,,,,0.36119336,0.282154533,0.26293353,0.288909875,0.291666245,0.17559083,0.332433727,0.419734824,0.325918115,0.361483584,0.31735828,0.439700964,0.223259883,0.185903252,0.203904932,0.315236726,1.190527646,1.718293029,1.167993409,1.181080053,1.034610529,1.791540135,1.096390146,0.703871335,1.1852007,0.881138917,0.77504678,0.725222817,0.818665636,1.522346916,1.611951294,2.093801283,2.531509345,3.250183682,2.724349479,2.304441516,2.418986372,2.168228352,1.996951666,1.774179194,1.408876239,1.226271897,1.084444698,1.165284311,1.093046077,1.594543094,1.737205667,1.778906526,1.923439599,
Colombia,"Personal remittances, received (current US$)",,,,,,,,,,,26000000,22065559.39,22799909.59,29803249.36,36079200.74,23000000,51000000,81726402.28,75819999.69,101000000,106000000,160000000,87000000,72000000,78000000,110000000,416000000,625000000,458000000,467000000,495000000,881000000,640500000,467700012.2,968350463.9,815117639.4,753036298.8,773519090.5,805925070,1312052329,1610122976,2056358873,2479942596,3076018647,3189709844,3345610321,3899159914,4460194477,4826851232,4124862554,4030846326,4101315891,4018674668,4449831680,4165731073,4679692947,4913252100,5546450429,6367489861,
Colombia,"Personal transfers, receipts (BoP, current US$)",,,,,,,,,,,6000000,8023840,8685680,11921300,15634320,18000000,42000000,42030720,43820000,63000000,68000000,99000000,71000000,63000000,71000000,105000000,393000000,616000000,448000000,459000000,488000000,866000000,630000000,454600000,965500000,809250000,745300000,757700000,788390000,1297365679,1578027887,2021390693,2453709822,3060095190,3169898835,3313715037,3860943412,4429737167,4784914246,4090279515,3996348682,4064095892,3969659207,4401044090,4093206772,4635537068,4868767837,5511403953,6325462735,
Colombia,"Secondary income receipts (BoP, current US$)",,,,,,,,,38000000,57000000,50000000,46137080,45599820,45300940,61334640,80284900,82772600,83533280,108576000,114000000,178000000,257000000,186832080,186000000,316000000,479000000,801000000,1022000000,994000000,928000000,1043000000,1743000000,1870900000,1350000000,1261812132,1032871181,923614550,930743989.5,912306476,1703018934,1911388047,2655530187,2960049738,3564516582,3993784872,4342227434,5008059316,5578719642,5840726539,5197766812,5622698140,6074972736,5953910182,6007261805,5771465779,6243244276,6706080912,7484491538,8583778956,
Colombia,"Portfolio equity, net inflows (BoP, current US$)",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477968852,164662331,292154185,277703929.1,46792169.08,-26924619.41,16901930.19,-42330280.1,16983282,-51506176.09,129735835.4,85770739.09,-30094608.8,790078471.9,-86285982.95,67351122.4,1487960174,2271919470,3455183778,1921217504,1823211043,639939240.4,-362887503.2,472080351.2,-823123094,
Colombia,"Foreign direct investment, net inflows (% of GDP)",,,,,,,,,,,0.597358249,0.551483875,0.212850956,0.231127905,0.33055507,0.282997832,0.162957709,0.333830473,0.459947751,0.454538764,0.470461794,0.728254722,0.939231233,1.595669579,1.526672828,2.931701554,1.928883735,0.877016762,0.517691402,1.456749701,1.04506114,0.929119963,1.247368462,1.443410263,1.770422621,1.046802241,3.202627717,5.214927813,2.873546112,1.749593152,2.439226559,2.588226585,2.17806523,1.817908276,2.661082476,7.050111112,4.187992641,4.319626244,4.370571769,3.455814419,2.247357651,4.379310239,4.058383624,4.24477807,4.242064735,3.994530096,4.897042871,4.437655786,3.429229448,
Colombia,"Foreign direct investment, net inflows (BoP, current US$)",,,,,,,,,,,43000000,43128140,18457070,23842600,40889760,37068850,25000000,65000000,107000000,127000000,157137700,265000000,366000000,618000000,584000000,1023000000,674000000,319000000,203000000,576000000,500000000,456900000,728700000,959100000,1446497261,968368273.6,3111676590,5562216362,2828826262,1507907130,2436459923,2541942612,2133698124,1720493455,3115635874,10235419011,6750618035,8885767540,10564151395,8034565810,6429772238,14646779979,15039331646,16209390068,16167022827,11723216758,13850061984,13836161410,11352362587,
Colombia,"Travel services (% of service exports, BoP)",,,,,,,,,28.48101266,25.28089888,28.125,31.79723502,31.73076923,30.50847458,34.86842105,40.58487207,38.04300043,38.90676164,39.89081972,38.28123586,35.61867151,38.05395455,36.25202751,27.8436019,26.42934196,22.45614035,37.72563177,29.93138937,32.74147727,25.94887684,25.375,29.37853107,35.56911594,29.96547482,42.52432918,39.15089115,51.6677162,49.0491355,48.28565297,48.46003722,50.00945581,55.27743819,51.44465872,46.15819896,50.02305497,51.39188003,51.05796791,50.11868872,51.09990709,53.10388371,54.61032703,53.33525781,53.6647225,51.41719579,53.45008742,57.16572113,58.19719423,58.15297573,58.04648028,
Colombia,"Transport services (% of service exports, BoP)",,,,,,,,,42.46835443,47.97752809,47.23958333,47.05069124,43.99038462,45.55084746,45.69078947,38.42960548,44.00754125,37.84508928,37.32210747,28.93084038,31.13252226,40.83768057,31.79549034,44.98815166,41.45631068,42.16374269,34.42238267,38.45626072,34.18323864,34.53137103,30.25,32.4168236,32.45751173,38.5928013,32.68215575,34.44465334,27.89276699,31.05341561,32.95639927,32.14187834,29.01645873,26.17326478,29.10551947,32.56717769,27.99309256,26.26551139,24.14136149,27.9439214,25.82625754,23.49990348,22.33187642,26.15801953,23.11726585,24.40214681,24.68403892,21.5610871,21.10986344,20.1846942,19.58397814,
Colombia,"Exports of goods, services and primary income (BoP, current US$)",,,,,,,,,787000000,880000000,1019000000,996887620,1228281000,1588000480,1947897920,2180377900,2849839880,3502027040,4099456000,4850980000,5860443700,5014095160,4974154130,4103000000,5328000000,4616000000,6614000000,7029000000,7008000000,7609000000,9026000000,9490400000,9694900000,10509600000,11303419869,12947134738,13856585408,15130865090,14349523237,14863484286,16834808235,15962543644,14949669732,16250781934,20308786887,25788805032,30493863301,36455126727,45009360244,40164906014,47557284803,66683326702,71902472634,70929166234,68052289206,50481767825,46830445033,53717338844,60121120834,
Colombia,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,8000000,8000000,3000000,3008940,2171420,2384260,2405280,9000000,9000000,12000000,9000000,14000000,11000000,17000000,26000000,30000000,33000000,29000000,11000000,11000000,13000000,17000000,21000000,29000000,24300000,30200000,135500,229500,671560,1375780,3757310,6120540,5414030,2639990,4068200,5981750,7563880,9937480,11342340,16780790,29713930,39049421.63,56490714.53,59001175.62,89760924.29,66438728.62,56368810.7,52390447.09,46378490.74,62136046.56,105598865.5,
Colombia,"Service exports (BoP, current US$)",,,,,,,,,158000000,178000000,192000000,217646660,225827680,281342680,365602560,431195150,567778560,729950240,779628000,1104980000,1341992780,1148369480,1335097740,844000000,927000000,855000000,1108000000,1166000000,1408000000,1291000000,1600000000,1593000000,1982900000,2519900000,1550740018,1676976106,2168281980,2126765659,1921092215,1913507342,2060415242,2202154550,1879640577,1935168074,2452929856,2995348544,3751215214,3975863258,4583156377,4594819737,5120980393,5643429494,6447932513,7022373419,7156102122,7426291641,7770924371,8461439175,9572465245,
